seed,pdr,delay,hops,tx_j,rx_j,cpu_j,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust
1,0.3321272613849033,0.057768595041323374,2.175807663410969,3.37780831365245,14.323616000233624,0.7188400000004618,1650000,82500,165000,57750
2,0.3502803738317757,0.05664887940234902,2.07684098185699,3.336996957377329,14.425913600235305,0.7116800000004357,1666000,83300,166600,58310
3,0.34518854836675494,0.05819510412860911,2.1439532334673,3.2657621689026337,14.997664000247434,0.7131000000004406,1736400,86820,173640,60774
4,0.31710065097646467,0.05900513225424504,2.1658112909593368,3.388075618655786,13.767891200227309,0.7196200000004475,1579600,78980,157960,55286
5,0.3380353936906899,0.058429438543248266,2.1669195751138086,3.2742783919703946,14.387673600234539,0.7070200000003956,1661600,83080,166160,58156
