seed,pdr,delay,hops,tx_j,rx_j,cpu_j,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust
1,0.08056872037914692,0.07372549019607848,2.0,0.4692254967908107,0.4006080000001562,0.07008999999999986,40160,2008,4016,1506
2,0.06842923794712286,0.07272727272727277,2.0,0.4897018904687146,0.4242240000001835,0.07295000000000174,43040,2152,4304,1614
