seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent
1,2033,809,0.397934,0.061483,3.098888,100400,5020,10040,3514,809,7.690239e-01,1.103302e+00,1.920300e-01,0,0
