seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent
2,2020,535,0.264851,0.058430,2.317757,107600,5380,10760,3766,535,8.056463e-01,1.148474e+00,1.816500e-01,0,0
