seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent,attack_active_rounds,attack_compromised,drop_blackhole,drop_grayhole,sinkhole_choices,trust_updates,malicious_detected
3,700,226,0.322857,0.070088,3.535398,56880,2844,5688,1896,226,3.283991e-01,5.676288e-01,8.400000e-02,6000,700,0,0,0,0,0,6000,123
