seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent
4,1974,568,0.287741,0.058556,2.383803,100800,5040,10080,3528,568,7.940938e-01,1.086643e+00,1.794500e-01,0,0
