seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent
2,2004,536,0.267465,0.059030,2.307836,107600,5380,10760,3766,536,7.997848e-01,1.144531e+00,1.801300e-01,0,0
