seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent,attack_active_rounds,attack_compromised,drop_blackhole,drop_grayhole,sinkhole_choices,trust_updates,malicious_detected
7,700,305,0.435714,0.062426,2.878689,60720,3036,6072,2024,305,3.080737e-01,5.861120e-01,8.080000e-02,6000,700,110,5,0,0,184,6000,219
