seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent
1,2071,611,0.295027,0.057774,2.386252,100400,5020,10040,3514,611,8.106910e-01,1.096288e+00,1.853300e-01,0,0
