seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent
1,2058,626,0.304179,0.056997,2.277955,100400,5020,10040,3514,626,8.129440e-01,1.088506e+00,1.825900e-01,0,0
