seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent,attack_active_rounds,attack_compromised,drop_blackhole,drop_grayhole,sinkhole_choices,trust_updates,malicious_detected
10,700,289,0.412857,0.058270,2.404844,70080,3504,7008,2336,289,3.055425e-01,6.542848e-01,7.786000e-02,6000,700,0,0,0,0,0,6000,361
