seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent,attack_active_rounds,attack_compromised,drop_blackhole,drop_grayhole,sinkhole_choices,trust_updates,malicious_detected
6,700,335,0.478571,0.060358,2.716418,61920,3096,6192,2064,335,2.994540e-01,5.899264e-01,7.914000e-02,6000,700,0,0,0,0,0,6000,321
