seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent,attack_active_rounds,attack_compromised,drop_blackhole,drop_grayhole,sinkhole_choices,trust_updates,malicious_detected
2,700,268,0.382857,0.062164,2.858209,64560,3228,6456,2152,268,3.055469e-01,6.180608e-01,8.054000e-02,6000,700,90,3,0,0,165,6000,143
