seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent
5,1949,507,0.260133,0.064773,3.341223,84400,4220,8440,2954,507,8.117500e-01,9.834944e-01,1.892900e-01,0,0
