seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent
4,1993,689,0.345710,0.063745,3.396226,100800,5040,10080,3528,689,7.919866e-01,1.124326e+00,1.965900e-01,0,0
