seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent,attack_active_rounds,attack_compromised,drop_blackhole,drop_grayhole,sinkhole_choices,trust_updates,malicious_detected
10,700,273,0.390000,0.057656,2.454212,70080,3504,7008,2336,273,3.096238e-01,6.567936e-01,7.852000e-02,6000,700,110,5,4,0,0,6000,339
