seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent,attack_active_rounds,attack_compromised,drop_blackhole,drop_grayhole,sinkhole_choices,trust_updates,malicious_detected
6,700,339,0.484286,0.061298,2.681416,61920,3096,6192,2064,339,2.974767e-01,5.884928e-01,7.866000e-02,6000,700,110,5,0,0,251,6000,269
