seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent,attack_active_rounds,attack_compromised,drop_blackhole,drop_grayhole,sinkhole_choices,trust_updates,malicious_detected
10,700,261,0.372857,0.058851,2.678161,70080,3504,7008,2336,261,3.107566e-01,6.598656e-01,7.948000e-02,6000,700,110,5,0,0,122,6000,298
