seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent,attack_active_rounds,attack_compromised,drop_blackhole,drop_grayhole,sinkhole_choices,trust_updates,malicious_detected
1,700,256,0.365714,0.060937,2.789062,60240,3012,6024,2008,256,3.092567e-01,5.826304e-01,7.996000e-02,6000,700,110,5,0,0,172,6000,297
