seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent,attack_active_rounds,attack_compromised,drop_blackhole,drop_grayhole,sinkhole_choices,trust_updates,malicious_detected
5,700,265,0.378571,0.069509,3.615094,50640,2532,5064,1688,265,3.219115e-01,5.173504e-01,8.464000e-02,6000,700,0,0,0,0,0,6000,152
