seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent
2,2008,659,0.328187,0.063885,3.796662,107600,5380,10760,3766,659,8.079280e-01,1.191226e+00,2.008300e-01,0,0
