seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent,attack_active_rounds,attack_compromised,drop_blackhole,drop_grayhole,sinkhole_choices,trust_updates,malicious_detected
6,700,269,0.384286,0.058513,2.985130,61920,3096,6192,2064,269,2.760051e-01,5.825536e-01,7.494000e-02,6000,700,110,25,0,103,0,6000,294
