seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent,attack_active_rounds,attack_compromised,drop_blackhole,drop_grayhole,sinkhole_choices,trust_updates,malicious_detected
3,700,192,0.274286,0.061562,3.552083,56880,2844,5688,1896,192,2.989356e-01,5.553920e-01,7.854000e-02,6000,700,110,15,96,0,0,6000,120
