seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent
4,1956,629,0.321575,0.060254,2.775835,100800,5040,10080,3528,629,7.749991e-01,1.093606e+00,1.833900e-01,0,0
