seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent,attack_active_rounds,attack_compromised,drop_blackhole,drop_grayhole,sinkhole_choices,trust_updates,malicious_detected
1,700,248,0.354286,0.059758,2.701613,60240,3012,6024,2008,248,3.079886e-01,5.811968e-01,7.924000e-02,6000,700,110,5,16,0,0,6000,279
