seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent
4,1977,533,0.269600,0.060188,2.390244,100800,5040,10080,3528,533,8.037894e-01,1.091149e+00,1.805100e-01,0,0
