seed,generated,delivered,pdr,avg_delay_s,avg_hops,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust,data_pkts,tx_j,rx_j,cpu_j,sod_candidates,sod_sent
2,2010,638,0.317413,0.060752,2.802508,107600,5380,10760,3766,638,7.915873e-01,1.154925e+00,1.862300e-01,0,0
