seed,pdr,delay,hops,tx_j,rx_j,cpu_j,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust
1,0.3944020356234097,0.057806451612903174,2.303225806451613,0.15152269711728616,0.39576960000021394,0.035440000000000214,42120,2106,4212,2106
2,0.36666666666666664,0.05939393939393935,2.3863636363636362,0.14783731748592607,0.3722752000001644,0.03460000000000027,39360,1968,3936,1968
3,0.36363636363636365,0.05722222222222219,2.3402777777777777,0.15426076888261783,0.40300160000021074,0.036260000000000056,42680,2134,4268,2134
4,0.34068627450980393,0.06517985611510786,2.741007194244604,0.16577017867295332,0.3764928000001557,0.03829999999999985,38760,1938,3876,1938
5,0.37192118226600984,0.063046357615894,2.5033112582781456,0.1633182973628396,0.3955264000002074,0.03755999999999996,41400,2070,4140,2070
