pdr_mean,pdr_std,delay_mean,delay_std,hops_mean,hops_std,tx_j_mean,tx_j_std,rx_j_mean,rx_j_std,cpu_j_mean,cpu_j_std,sod_ratio_mean,sod_ratio_std,sod_mode,sod_delta_day,sod_delta_night
0.3398471337579618,0.029253289723264474,0.06073474987495001,0.0024418945933935843,2.450901394683326,0.1877466478604361,2.7755121053327576,0.06652949449339471,1.8814105599970254,0.0317253859229909,0.5419220000001372,0.010669377488886416,0.785,0.0,fixed,0.3,0.1
0.3413451327433628,0.031023797262007678,0.06075207084788451,0.002414530606755204,2.452848705370154,0.19814264887267552,2.035590631257413,0.04835368255900789,1.5729305599973695,0.03838875901582263,0.4066379999999985,0.007876787162290703,0.565,0.0,fixed,0.5,0.1
0.342247619047619,0.03141931176724655,0.060865974774000804,0.0025551910608956753,2.455964953914891,0.19950733654536684,1.9022760029556969,0.045852725654225865,1.5172966399974277,0.03926180027851685,0.38226999999999617,0.007514966400452761,0.525,0.0,fixed,0.7,0.1
0.3396842105263158,0.029047148605418446,0.06074383205244432,0.0024744733511224432,2.451921260049358,0.1877742801431747,2.6917844001544178,0.06441010540151959,1.8465945599971414,0.03295087260943408,0.5265980000001179,0.010390038306009767,0.76,0.0,fixed,0.3,0.2
0.34174074074074073,0.03165932338508904,0.060814120408873164,0.0024716023975506016,2.4536034824678907,0.19883316028393624,1.95144472310361,0.04721877289465115,1.537889279997471,0.038761489208272444,0.3912860000000095,0.007664248430208632,0.54,0.0,fixed,0.5,0.2
0.34192,0.03180430159585336,0.06085318421972972,0.0025034938340694497,2.458414783303372,0.2008376381083955,1.8190047513211112,0.04444645368993942,1.4826137599975273,0.04011966537475977,0.366978000000003,0.007212628924327167,0.5,0.0,fixed,0.7,0.2
0.3401388888888889,0.029985464585691388,0.06081052391863229,0.0024732590683332954,2.453735401392769,0.19376352654954124,2.5580435607871688,0.061279249579447734,1.7908275199972865,0.03398422524052666,0.5021620000000855,0.009895086457443124,0.72,0.0,fixed,0.3,0.3
0.34192,0.03180430159585336,0.06085318421972972,0.0025034938340694497,2.458414783303372,0.2008376381083955,1.819004751321108,0.04444645368993784,1.4826137599976221,0.040119665374767806,0.3669780000000099,0.007212628924327459,0.5,0.0,fixed,0.5,0.3
0.3386086956521739,0.03168804703893532,0.060897385054297766,0.0024880404232952105,2.4622014949644035,0.20320171791254704,1.6859185047626493,0.040899126718138154,1.4276966399976747,0.041513668272016475,0.3424860000000057,0.006661380037196106,0.46,0.0,fixed,0.7,0.3
