seed,pdr,delay,hops,tx_j,rx_j,cpu_j,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust
1,0.2702702702702703,0.06120000000000004,2.66,0.07422412606942358,0.10885760000000277,0.01751999999999972,10040,502,1004,502
2,0.36464088397790057,0.060606060606060635,2.3181818181818183,0.0692963425071527,0.11201920000000296,0.016779999999999653,10760,538,1076,538
3,0.2885572139303483,0.06689655172413797,3.3793103448275863,0.0827834948204879,0.10966400000000479,0.019779999999999815,9480,474,948,474
4,0.23076923076923078,0.05625000000000004,2.6666666666666665,0.07874480129736626,0.11256320000000447,0.01879999999999977,10080,504,1008,504
5,0.28095238095238095,0.06881355932203394,3.152542372881356,0.08502359947950829,0.10143360000000559,0.01989999999999981,8440,422,844,422
