seed,pdr,delay,hops,tx_j,rx_j,cpu_j,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust
1,0.09032258064516129,0.07285714285714286,2.0,0.09147403121227923,0.10102400000000591,0.01695999999999966,10040,502,1004,502
2,0.13725490196078433,0.055238095238095246,2.0,0.09743859516883599,0.10582400000000411,0.01689999999999965,10760,538,1076,538
3,0.03664921465968586,0.07142857142857142,2.0,0.13412986149961248,0.09875840000000502,0.02095999999999986,9480,474,948,474
4,0.06832298136645963,0.07454545454545453,2.0,0.12414546671293204,0.10252800000000428,0.017259999999999734,10080,504,1008,504
5,0.0,0.0,0.0,0.17748543821051163,0.09600640000000377,0.019899999999999814,8440,422,844,422
