seed,pdr,delay,hops,tx_j,rx_j,cpu_j,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust
1,0.10578279266572638,0.06960000000000001,2.0,0.48016465063562175,0.4082880000001628,0.0746300000000023,40160,2008,4016,1506
2,0.14121037463976946,0.06428571428571427,2.0,0.4982312543660512,0.42893440000018773,0.07435000000000253,43040,2152,4304,1614
