seed,pdr,delay,hops,tx_j,rx_j,cpu_j,ctrl_hello,ctrl_cluster,ctrl_routing,ctrl_trust
1,0.3842702231085629,0.06050600064871932,2.6840739539409664,3.232543540710177,14.386899200232405,0.7519800000005527,1650000,82500,165000,57750
2,0.382625,0.05967984318850123,2.6184253511924207,3.232393801180344,14.503891200234978,0.7471400000005317,1666000,83300,166600,58310
3,0.46132457027300305,0.05846027397260296,2.5167123287671234,3.0084415457939193,14.988499200247498,0.7277800000004816,1736400,86820,173640,60774
4,0.3832484155585933,0.06107003891050629,2.7762645914396886,3.255874660500587,13.837728000227127,0.757920000000554,1579600,78980,157960,55286
5,0.41044680578671106,0.05890829694323191,2.506550218340611,3.0965302925534486,14.406156800234415,0.725640000000468,1661600,83080,166160,58156
